CUSTID,MONTH,YEAR,BUSINESS,NSV
10274,6,2014,CAKES,37451
10274,12,2014,CAKES,12719
10275,4,2014,CAKES,20094
10277,6,2014,CHOCOLATES,1832
10277,6,2014,CAKES,103
10278,1,2014,CAKES,17300
10278,5,2014,ICECREAM,37937
10278,8,2014,CAKES,6783
10278,11,2014,ICECREAM,4333
10279,1,2014,ICECREAM,25946
10279,6,2014,CAKES,12160
10279,8,2014,CHOCOLATES,16319
10279,10,2014,CHOCOLATES,9207
10279,11,2014,ICECREAM,61785
10281,4,2014,CAKES,6264
10281,5,2014,CAKES,8267
10282,5,2014,CHOCOLATES,26661
10282,7,2014,CHOCOLATES,40070
10284,5,2014,CAKES,18154
10285,9,2014,CHOCOLATES,22098
10285,12,2014,ICECREAM,5551
10286,4,2014,ICECREAM,13104
10286,5,2014,CAKES,44867
10287,1,2014,CHOCOLATES,11281
10287,5,2014,CAKES,1101
10288,2,2014,ICECREAM,2283
10288,6,2014,CHOCOLATES,14914
10289,7,2014,CHOCOLATES,12164
10290,1,2014,CHOCOLATES,27026
10290,2,2014,CAKES,2267
10290,2,2014,CAKES,17749
10290,3,2014,ICECREAM,4324
10290,6,2014,CAKES,20605
10290,12,2014,ICECREAM,18609
10291,1,2014,ICECREAM,9862
10291,5,2014,CAKES,16003
10291,10,2014,CHOCOLATES,13777
10291,11,2014,CAKES,25411
10292,2,2014,CAKES,36166
10293,5,2014,CHOCOLATES,18960
10293,6,2014,CHOCOLATES,22530
10293,7,2014,ICECREAM,25666
10294,5,2014,CAKES,20290
10294,5,2014,CHOCOLATES,12036
10295,2,2014,CAKES,19703
10295,5,2014,CHOCOLATES,647
10295,8,2014,CAKES,44230
10295,9,2014,CHOCOLATES,39481
10296,3,2014,CAKES,22957
10296,9,2014,CHOCOLATES,4100
10296,10,2014,CAKES,4933
10297,4,2014,CHOCOLATES,14162
10297,11,2014,CAKES,34453
10298,8,2014,CHOCOLATES,31688
10299,10,2014,ICECREAM,8457
10300,9,2014,ICECREAM,22616
10300,9,2014,CHOCOLATES,11337
10300,10,2014,ICECREAM,26689
10301,4,2014,CHOCOLATES,43171
10301,8,2014,CAKES,14666
10301,9,2014,CAKES,7326
10301,12,2014,CAKES,28505
10302,1,2014,CAKES,36694
10302,7,2014,CAKES,55497
10302,12,2014,CHOCOLATES,24899
10302,12,2014,CHOCOLATES,6067
10303,3,2014,ICECREAM,1852
10303,3,2014,CHOCOLATES,15358
10303,12,2014,CAKES,10343
10304,5,2014,CAKES,2178
10304,7,2014,ICECREAM,17425
10305,6,2014,CAKES,13596
10305,11,2014,CAKES,4944
10305,12,2014,CAKES,21435
10307,6,2014,CHOCOLATES,15110
10307,10,2014,ICECREAM,44218
10308,6,2014,CHOCOLATES,1172
10309,3,2014,CHOCOLATES,14610
10309,5,2014,CAKES,57505
10309,7,2014,ICECREAM,18724
10309,7,2014,CAKES,2200
10309,10,2014,CAKES,32569
10309,11,2014,CAKES,6565
10310,4,2014,ICECREAM,1339
10310,4,2014,CHOCOLATES,7089
10310,9,2014,CHOCOLATES,5312
10310,11,2014,CAKES,30412
10311,4,2014,CHOCOLATES,22015
10312,1,2014,CHOCOLATES,27571
10314,6,2014,CAKES,33363
10314,7,2014,ICECREAM,1550
10315,1,2014,CAKES,11497
10315,3,2014,CHOCOLATES,43301
10315,3,2014,CHOCOLATES,17100
10315,11,2014,CAKES,12746
10316,5,2014,CAKES,16399
10316,8,2014,CHOCOLATES,2122
10317,1,2014,CAKES,22655
10317,8,2014,CHOCOLATES,34768
10318,7,2014,CHOCOLATES,61862
10318,8,2014,CHOCOLATES,12865
10319,5,2014,CAKES,6416
10319,5,2014,CHOCOLATES,17903
10320,5,2014,CHOCOLATES,29118
10320,9,2014,CHOCOLATES,13303
10321,3,2014,CAKES,4851
10321,5,2014,ICECREAM,40982
10322,6,2014,CHOCOLATES,15388
10322,10,2014,CHOCOLATES,7490
10323,1,2014,CHOCOLATES,4276
10324,5,2014,CAKES,1251
10324,8,2014,CAKES,30766
10324,10,2014,ICECREAM,478
10325,4,2014,CAKES,16524
10325,8,2014,CAKES,37290
10326,2,2014,CHOCOLATES,17395
10326,4,2014,CHOCOLATES,1301
10326,8,2014,CAKES,14653
10327,1,2014,CHOCOLATES,58148
10327,5,2014,CAKES,9235
10327,7,2014,ICECREAM,29536
10327,8,2014,CHOCOLATES,11243
10327,9,2014,CAKES,31154
10328,3,2014,CHOCOLATES,20256
10328,4,2014,CAKES,21729
10328,7,2014,CHOCOLATES,29117
10329,2,2014,CHOCOLATES,31175
10329,5,2014,CAKES,40688
10330,8,2014,CAKES,64663
10331,6,2014,CHOCOLATES,16771
10332,5,2014,CAKES,4692
10332,6,2014,CHOCOLATES,8454
10332,8,2014,CAKES,65725
10333,6,2014,CAKES,14178
10334,7,2014,CAKES,30704
10334,7,2014,CHOCOLATES,14357
10336,2,2014,CAKES,37414
10336,11,2014,CAKES,39827
10336,12,2014,CHOCOLATES,766
10337,9,2014,CHOCOLATES,9962
10338,4,2014,CAKES,31484
10338,8,2014,CHOCOLATES,5336
10339,1,2014,ICECREAM,5497
10339,2,2014,ICECREAM,11409
10339,4,2014,CAKES,29731
10339,6,2014,ICECREAM,5367
10339,9,2014,CAKES,26068
10339,11,2014,CHOCOLATES,43207
10340,3,2014,CHOCOLATES,7693
10340,4,2014,CHOCOLATES,1636
10340,7,2014,CHOCOLATES,14435
10340,8,2014,ICECREAM,13538
10341,5,2014,CHOCOLATES,48518
10341,6,2014,ICECREAM,6207
10341,9,2014,CHOCOLATES,9155
10342,2,2014,CAKES,38967
10342,7,2014,CAKES,11907
10342,11,2014,CAKES,6165
10343,4,2014,CHOCOLATES,5640
10343,10,2014,CAKES,66670
10343,11,2014,ICECREAM,14293
10343,11,2014,CAKES,21240
10343,12,2014,CAKES,24
10344,4,2014,CAKES,2605
10344,12,2014,ICECREAM,603
10345,2,2014,CAKES,35201
10346,2,2014,CHOCOLATES,14990
10346,4,2014,CHOCOLATES,6827
10346,8,2014,ICECREAM,27089
10347,3,2014,CHOCOLATES,10411
10347,4,2014,CHOCOLATES,7182
10348,2,2014,CAKES,6345
10348,9,2014,ICECREAM,15064
10349,4,2014,CAKES,13581
10349,7,2014,CHOCOLATES,4884
10349,12,2014,ICECREAM,10531
10351,1,2014,CHOCOLATES,47742
10351,3,2014,ICECREAM,22509
10351,5,2014,CHOCOLATES,41171
10352,3,2014,ICECREAM,8815
10352,3,2014,CAKES,13566
10352,3,2014,CHOCOLATES,23021
10353,7,2014,CAKES,44992
10354,8,2014,CHOCOLATES,25721
10354,8,2014,CAKES,15177
10355,6,2014,CHOCOLATES,29998
10355,8,2014,ICECREAM,20977
10355,10,2014,ICECREAM,43574
10356,2,2014,CHOCOLATES,7437
10356,3,2014,CAKES,1368
10357,7,2014,ICECREAM,59962
10357,7,2014,CHOCOLATES,25468
10357,8,2014,CAKES,1580
10358,1,2014,CAKES,38278
10358,4,2014,CHOCOLATES,23656
10358,8,2014,CHOCOLATES,14639
10358,12,2014,ICECREAM,7315
10359,1,2014,ICECREAM,20424
10359,2,2014,CAKES,21336
10359,2,2014,CAKES,7316
10359,3,2014,CAKES,22327
10359,8,2014,CAKES,39618
10359,9,2014,ICECREAM,24643
10360,1,2014,CAKES,4513
10360,2,2014,CHOCOLATES,25631
10360,3,2014,CHOCOLATES,123
10360,10,2014,CHOCOLATES,52619
10361,2,2014,CAKES,21986
10361,6,2014,ICECREAM,8402
10361,8,2014,CHOCOLATES,33977
10361,11,2014,CAKES,31602
10362,6,2014,CHOCOLATES,8836
10362,8,2014,CHOCOLATES,16887
10362,9,2014,CAKES,15584
10362,12,2014,CAKES,24415
10363,1,2014,CHOCOLATES,26396
10363,12,2014,CHOCOLATES,16620
10364,12,2014,CHOCOLATES,24673
10365,3,2014,ICECREAM,24107
10365,9,2014,CAKES,23420
10366,1,2014,CHOCOLATES,754
10366,2,2014,CAKES,8965
10366,9,2014,CHOCOLATES,5188
10367,1,2014,ICECREAM,3649
10367,6,2014,CHOCOLATES,15563
10367,7,2014,CHOCOLATES,17244
10367,12,2014,CHOCOLATES,1591
10368,1,2014,CHOCOLATES,40295
10368,1,2014,CAKES,45998
10368,7,2014,CHOCOLATES,34237
10369,3,2014,ICECREAM,60727
10369,4,2014,CAKES,20959
10369,12,2014,CHOCOLATES,35345
10370,3,2014,CAKES,6763
10370,7,2014,CAKES,17681
10370,9,2014,CHOCOLATES,7975
10371,10,2014,ICECREAM,8959
10372,3,2014,ICECREAM,20238
10372,3,2014,CHOCOLATES,18
10372,3,2014,CAKES,9450
10372,4,2014,CAKES,20298
10372,9,2014,CAKES,25675
10373,3,2014,CAKES,35052
10373,6,2014,CHOCOLATES,25166
10373,7,2014,CAKES,4302
10373,7,2014,CAKES,36656
10373,11,2014,ICECREAM,30291
10374,5,2014,CAKES,29924
10374,10,2014,CAKES,10820
10375,1,2014,CHOCOLATES,19973
10375,3,2014,CHOCOLATES,17162
10375,7,2014,ICECREAM,719
10375,11,2014,CAKES,17984
10375,12,2014,CHOCOLATES,15437
10376,3,2014,CAKES,34134
10376,6,2014,ICECREAM,32716
10376,6,2014,CHOCOLATES,18962
10376,7,2014,ICECREAM,17518
10376,9,2014,CHOCOLATES,56521
10377,1,2014,CAKES,18718
10377,5,2014,CHOCOLATES,17304
10377,6,2014,CHOCOLATES,46306
10377,6,2014,CHOCOLATES,5945
10378,2,2014,CAKES,11031
10378,12,2014,CHOCOLATES,41303
10379,4,2014,CHOCOLATES,10618
10379,6,2014,CAKES,5070
10379,6,2014,CHOCOLATES,57391
10379,10,2014,CAKES,62298
10380,1,2014,CAKES,5024
10380,10,2014,CAKES,28879
10381,1,2014,CAKES,42780
10381,11,2014,ICECREAM,46892
10383,2,2014,CHOCOLATES,28810
10383,5,2014,CAKES,1932
10384,2,2014,CHOCOLATES,21217
10384,5,2014,CAKES,49888
10384,9,2014,CAKES,46383
10384,12,2014,CHOCOLATES,14594
10384,12,2014,CHOCOLATES,13546
10385,5,2014,CAKES,29479
10385,7,2014,CAKES,1547
10385,12,2014,CHOCOLATES,23706
10386,8,2014,CAKES,12722
10386,12,2014,ICECREAM,4268
10387,4,2014,CHOCOLATES,35598
10387,6,2014,CHOCOLATES,56391
10387,9,2014,CHOCOLATES,12288
10387,12,2014,CHOCOLATES,21551
10388,1,2014,CAKES,5536
10388,3,2014,ICECREAM,3126
10388,9,2014,CHOCOLATES,18409
10389,5,2014,ICECREAM,15147
10389,8,2014,ICECREAM,10770
10390,2,2014,CHOCOLATES,2083
10390,4,2014,CHOCOLATES,11287
10390,7,2014,CHOCOLATES,19298
10390,8,2014,CHOCOLATES,25025
10390,8,2014,CHOCOLATES,51280
10390,12,2014,CHOCOLATES,27261
10391,11,2014,CAKES,9830
10391,11,2014,CHOCOLATES,23768
10392,1,2014,CHOCOLATES,22278
10392,4,2014,CHOCOLATES,471
10392,5,2014,CHOCOLATES,12773
10393,1,2014,CAKES,1656
10394,7,2014,CAKES,6330
10394,9,2014,CAKES,1382
10395,3,2014,ICECREAM,3631
10395,5,2014,CAKES,45072
10395,9,2014,CHOCOLATES,10502
10396,10,2014,CHOCOLATES,30312
10397,3,2014,CHOCOLATES,21306
10397,7,2014,CHOCOLATES,55022
10397,10,2014,CAKES,13468
10398,3,2014,CHOCOLATES,24447
10398,7,2014,CAKES,5624
10398,8,2014,CHOCOLATES,53941
10398,11,2014,CAKES,22488
10399,11,2014,CHOCOLATES,18867
10400,3,2014,CAKES,16432
10400,3,2014,CAKES,3152
10400,5,2014,CAKES,7886
10400,12,2014,CAKES,18377
10401,3,2014,CHOCOLATES,56766
10401,3,2014,CHOCOLATES,10654
10401,4,2014,CAKES,42707
10401,5,2014,ICECREAM,25884
10401,10,2014,CHOCOLATES,30836
10401,11,2014,CHOCOLATES,17775
10402,4,2014,CAKES,38608
10402,4,2014,CAKES,2938
10402,12,2014,CAKES,20105
10403,1,2014,CHOCOLATES,3951
10403,6,2014,CAKES,33667
10403,10,2014,ICECREAM,16060
10403,12,2014,CHOCOLATES,63474
10404,1,2014,CHOCOLATES,31990
10404,2,2014,ICECREAM,16227
10404,4,2014,CAKES,5533
10404,7,2014,CAKES,6520
10404,10,2014,CHOCOLATES,22865
10405,7,2014,CHOCOLATES,13136
10405,8,2014,CAKES,21133
10405,8,2014,CHOCOLATES,13327
10405,11,2014,CAKES,7192
10405,12,2014,CAKES,8495
10407,4,2014,ICECREAM,41810
10407,6,2014,ICECREAM,15835
10407,12,2014,ICECREAM,3320
10408,6,2014,CAKES,20798
10409,1,2014,CHOCOLATES,17917
10409,5,2014,CAKES,10661
10409,10,2014,CAKES,20105
10410,3,2014,ICECREAM,15754
10410,3,2014,CHOCOLATES,14437
10410,5,2014,ICECREAM,49428
10411,3,2014,CAKES,55827
10411,11,2014,ICECREAM,2797
10412,4,2014,CHOCOLATES,7339
10412,10,2014,CHOCOLATES,14620
10413,1,2014,CAKES,9358
10413,2,2014,CHOCOLATES,19077
10414,1,2014,CAKES,12571
10414,3,2014,CHOCOLATES,4635
10414,5,2014,CAKES,40208
10414,10,2014,CHOCOLATES,8582
10415,1,2014,CHOCOLATES,10672
10415,6,2014,CAKES,22038
10415,10,2014,CHOCOLATES,13154
10416,8,2014,CHOCOLATES,53854
10416,9,2014,CAKES,9568
10417,6,2014,CAKES,5148
10417,9,2014,ICECREAM,30587
10418,9,2014,CHOCOLATES,14570
10418,12,2014,CAKES,19430
10419,2,2014,ICECREAM,10362
10419,9,2014,CHOCOLATES,1015
10419,10,2014,ICECREAM,10888
10420,1,2014,CHOCOLATES,5869
10420,2,2014,CHOCOLATES,28406
10420,2,2014,CHOCOLATES,17964
10420,6,2014,CHOCOLATES,11250
10420,7,2014,CHOCOLATES,7669
10420,10,2014,CAKES,62597
10420,10,2014,CHOCOLATES,5980
10421,7,2014,CAKES,9810
10421,10,2014,CAKES,20860
10421,10,2014,CHOCOLATES,6505
10422,7,2014,CHOCOLATES,19860
10425,5,2014,CHOCOLATES,28250
10425,9,2014,CAKES,24729
10425,10,2014,CAKES,4485
10425,10,2014,CAKES,23782
10425,10,2014,CHOCOLATES,10855
10427,3,2014,CHOCOLATES,47250
10427,5,2014,CHOCOLATES,4905
10427,6,2014,CAKES,3085
10427,7,2014,ICECREAM,35512
10427,7,2014,CAKES,51738
10427,7,2014,CAKES,10550
10427,8,2014,ICECREAM,22955
10427,8,2014,CAKES,67571
10428,5,2014,CHOCOLATES,7630
10428,5,2014,CAKES,11884
10428,6,2014,CHOCOLATES,6773
10430,3,2014,CAKES,19205
10430,4,2014,CAKES,8333
10430,4,2014,CHOCOLATES,23086
10430,9,2014,CAKES,24490
10430,10,2014,ICECREAM,15307
10431,2,2014,ICECREAM,3318
10431,2,2014,CHOCOLATES,32741
10431,3,2014,CHOCOLATES,8209
10431,9,2014,CAKES,9456
10431,11,2014,ICECREAM,15551
10432,7,2014,CAKES,37926
10432,10,2014,CAKES,25564
10433,1,2014,CHOCOLATES,12404
10433,9,2014,CAKES,4701
10433,12,2014,CAKES,22569
10434,2,2014,CHOCOLATES,21311
10434,4,2014,CHOCOLATES,28483
10434,4,2014,CAKES,19797
10434,10,2014,CHOCOLATES,10860
10434,11,2014,ICECREAM,22052
10436,2,2014,ICECREAM,7691
10437,8,2014,CHOCOLATES,8303
10437,10,2014,CAKES,41024
10437,12,2014,CHOCOLATES,11795
10438,1,2014,CAKES,24739
10438,4,2014,CHOCOLATES,22412
10438,4,2014,CAKES,37667
10438,5,2014,CHOCOLATES,28681
10438,5,2014,CHOCOLATES,8642
10438,5,2014,CAKES,23024
10440,2,2014,ICECREAM,5604
10440,9,2014,CAKES,8378
10440,10,2014,CHOCOLATES,16732
10441,4,2014,CHOCOLATES,4697
10442,7,2014,ICECREAM,22982
10444,4,2014,CAKES,47142
10444,5,2014,CHOCOLATES,13073
10444,7,2014,CAKES,18782
10444,8,2014,CHOCOLATES,4768
10444,11,2014,ICECREAM,6195
10444,12,2014,CAKES,22623
10445,4,2014,ICECREAM,29942
10445,6,2014,ICECREAM,20718
10445,8,2014,CAKES,9559
10445,9,2014,CHOCOLATES,19357
10446,1,2014,CAKES,21697
10446,2,2014,CAKES,17147
10446,3,2014,CHOCOLATES,37240
10446,9,2014,CAKES,14299
10447,5,2014,CHOCOLATES,1342
10447,7,2014,CHOCOLATES,1650
10447,12,2014,CAKES,5604
10447,12,2014,CAKES,12589
10448,11,2014,CHOCOLATES,1741
10448,12,2014,ICECREAM,2145
10449,4,2014,CAKES,41088
10449,10,2014,CAKES,16998
10449,10,2014,CHOCOLATES,12157
10450,1,2014,CHOCOLATES,48768
10450,9,2014,ICECREAM,6383
10450,10,2014,CAKES,48728
10451,4,2014,CAKES,7405
10451,10,2014,CAKES,41487
10452,3,2014,CAKES,6370
10452,7,2014,CAKES,17092
10453,3,2014,CAKES,5730
10453,6,2014,CAKES,1759
10454,1,2014,CHOCOLATES,25073
10454,6,2014,CAKES,56938
10454,8,2014,CAKES,11711
10454,9,2014,CHOCOLATES,10633
10455,4,2014,CAKES,5053
10455,4,2014,CAKES,12689
10455,7,2014,CAKES,5611
10455,8,2014,ICECREAM,18368
10455,9,2014,CAKES,10329
10455,10,2014,CHOCOLATES,9849
10455,12,2014,CHOCOLATES,33246
10456,3,2014,ICECREAM,7281
10456,5,2014,CHOCOLATES,19482
10457,5,2014,ICECREAM,4109
10457,7,2014,CAKES,59193
10458,11,2014,CAKES,2207
10459,6,2014,CHOCOLATES,2779
10459,7,2014,ICECREAM,12243
10459,7,2014,CAKES,3171
10459,8,2014,CAKES,3493
10460,10,2014,ICECREAM,1905
10460,12,2014,CHOCOLATES,43913
10461,12,2014,ICECREAM,24287
10462,1,2014,CHOCOLATES,37023
10462,2,2014,CHOCOLATES,7990
10462,3,2014,CHOCOLATES,31921
10463,1,2014,CHOCOLATES,8655
10463,7,2014,CAKES,5870
10463,8,2014,CAKES,11735
10463,12,2014,CAKES,47641
10464,6,2014,CHOCOLATES,10942
10465,6,2014,ICECREAM,10593
10465,10,2014,ICECREAM,19622
10465,10,2014,CHOCOLATES,12039
10465,10,2014,CHOCOLATES,2359
10465,11,2014,CAKES,32489
10466,4,2014,CAKES,67924
10466,8,2014,CHOCOLATES,10067
10467,5,2014,CHOCOLATES,16774
10467,8,2014,ICECREAM,9837
10468,3,2014,CAKES,6233
10469,5,2014,ICECREAM,20064
10469,8,2014,CHOCOLATES,36658
10470,1,2014,CAKES,25777
10470,3,2014,CHOCOLATES,32621
10470,5,2014,CAKES,28308
10470,11,2014,ICECREAM,12965
10471,5,2014,CHOCOLATES,6751
10471,5,2014,CHOCOLATES,16944
10471,7,2014,CAKES,17272
10471,10,2014,CAKES,42737
10472,2,2014,ICECREAM,3031
10472,2,2014,ICECREAM,25928
10472,2,2014,CAKES,40885
10472,10,2014,ICECREAM,20094
10472,12,2014,CHOCOLATES,47719
10472,12,2014,CAKES,25770
10472,12,2014,CHOCOLATES,42532
10473,5,2014,ICECREAM,10764
10473,7,2014,ICECREAM,10349
10474,1,2014,CAKES,8478
10474,3,2014,ICECREAM,16451
10474,4,2014,CAKES,13664
10475,4,2014,CHOCOLATES,39044
10475,8,2014,CAKES,10188
10475,12,2014,CAKES,28241
10476,4,2014,CAKES,38671
10476,10,2014,ICECREAM,5598
10476,11,2014,CAKES,6695
10477,12,2014,CHOCOLATES,6067
10478,6,2014,ICECREAM,9498
10478,7,2014,ICECREAM,12777
10478,7,2014,CHOCOLATES,49126
10479,4,2014,ICECREAM,36100
10480,2,2014,CAKES,31044
10480,2,2014,CAKES,3727
10480,5,2014,CHOCOLATES,65697
10480,8,2014,CAKES,17890
10480,12,2014,CAKES,25486
10480,12,2014,CHOCOLATES,46901
10481,4,2014,CAKES,44604
10481,7,2014,CHOCOLATES,44804
10481,12,2014,ICECREAM,37240
10482,2,2014,CHOCOLATES,1832
10483,9,2014,CAKES,38811
10484,4,2014,ICECREAM,3112
10484,9,2014,CAKES,19076
10484,10,2014,CAKES,35154
10484,11,2014,CHOCOLATES,14383
10484,12,2014,CHOCOLATES,811
10485,5,2014,CAKES,14117
10485,11,2014,CAKES,18109
10485,12,2014,CHOCOLATES,57851
10486,2,2014,CHOCOLATES,8715
10486,11,2014,CHOCOLATES,6505
10488,9,2014,CHOCOLATES,3461
10489,2,2014,CAKES,7421
10489,3,2014,CAKES,39917
10489,10,2014,CAKES,23515
10490,1,2014,CAKES,60402
10490,5,2014,CHOCOLATES,42076
10490,10,2014,CHOCOLATES,17854
10492,12,2014,CHOCOLATES,5423
10493,7,2014,CHOCOLATES,12223
10493,8,2014,CHOCOLATES,59849
10493,10,2014,CAKES,4837
10493,12,2014,ICECREAM,5689
10494,2,2014,CHOCOLATES,32246
10494,3,2014,CAKES,7646
10495,2,2014,CHOCOLATES,38833
10495,7,2014,CAKES,27527
10495,8,2014,ICECREAM,44722
10496,10,2014,CAKES,41194
10496,11,2014,CHOCOLATES,17187
10498,10,2014,CAKES,1220
10499,6,2014,CAKES,26782
10500,6,2014,ICECREAM,16350
10500,10,2014,ICECREAM,13694
10501,1,2014,CHOCOLATES,15292
10501,6,2014,CHOCOLATES,24696
10501,10,2014,ICECREAM,19804
10502,1,2014,CHOCOLATES,1533
10502,9,2014,ICECREAM,28969
10502,9,2014,CAKES,21250
10502,9,2014,CAKES,37118
10503,1,2014,CAKES,53777
10503,3,2014,CHOCOLATES,10100
10503,6,2014,CHOCOLATES,27186
10503,10,2014,CAKES,150
10503,12,2014,CHOCOLATES,14829
10504,1,2014,ICECREAM,20223
10504,2,2014,ICECREAM,15773
10504,11,2014,CAKES,8419
10504,12,2014,CHOCOLATES,15128
10505,2,2014,CHOCOLATES,4684
10505,2,2014,CHOCOLATES,3841
10505,6,2014,CAKES,6779
10505,8,2014,CHOCOLATES,1228
10505,10,2014,ICECREAM,12741
10505,10,2014,CAKES,3384
10505,11,2014,CAKES,25128
10505,12,2014,CHOCOLATES,9994
10506,4,2014,CAKES,6457
10507,6,2014,ICECREAM,29824
10507,6,2014,CHOCOLATES,33714
10507,8,2014,CAKES,469
10507,11,2014,CHOCOLATES,9441
10508,5,2014,ICECREAM,38113
10509,1,2014,CHOCOLATES,25075
10509,3,2014,CHOCOLATES,5221
10509,7,2014,CHOCOLATES,14082
10509,10,2014,ICECREAM,7739
10509,12,2014,CAKES,16593
10510,2,2014,ICECREAM,3584
10510,5,2014,CHOCOLATES,11812
10510,7,2014,CHOCOLATES,7926
10510,10,2014,ICECREAM,33359
10510,11,2014,CAKES,9958
10510,12,2014,CHOCOLATES,53927
10512,3,2014,CAKES,10345
10512,5,2014,CAKES,42117
10512,5,2014,CHOCOLATES,3795
10512,6,2014,CAKES,8166
10512,7,2014,CAKES,9406
10512,12,2014,ICECREAM,22911
10513,5,2014,CAKES,509
10514,5,2014,CHOCOLATES,41324
10514,6,2014,ICECREAM,5755
10514,11,2014,CHOCOLATES,48539
10515,9,2014,CHOCOLATES,6584
10515,12,2014,CAKES,21766
10516,9,2014,ICECREAM,42921
10516,10,2014,ICECREAM,64386
10517,6,2014,CHOCOLATES,2657
10518,2,2014,CAKES,50725
10518,10,2014,CHOCOLATES,5290
10518,12,2014,CHOCOLATES,43260
10518,12,2014,CAKES,22562
10520,12,2014,CAKES,14844
10521,6,2014,ICECREAM,54841
10522,10,2014,CHOCOLATES,16014
10523,2,2014,CAKES,11414
10523,6,2014,CHOCOLATES,28105
10524,6,2014,ICECREAM,18889
10524,10,2014,ICECREAM,4221
10525,1,2014,CHOCOLATES,30488
10525,5,2014,ICECREAM,201
10525,9,2014,CHOCOLATES,27641
10526,3,2014,ICECREAM,6242
10526,8,2014,CAKES,3039
10526,10,2014,CHOCOLATES,5880
10526,12,2014,CHOCOLATES,40422
10527,1,2014,ICECREAM,19464
10527,7,2014,ICECREAM,32227
10527,10,2014,CHOCOLATES,8411
10527,10,2014,CAKES,8239
10528,1,2014,ICECREAM,11622
10528,7,2014,CAKES,893
10529,9,2014,CAKES,39992
10529,12,2014,CAKES,9701
10530,5,2014,CAKES,3299
10530,8,2014,CHOCOLATES,17174
10531,3,2014,ICECREAM,1059
10531,5,2014,CHOCOLATES,32198
10532,3,2014,CAKES,31681
10532,9,2014,ICECREAM,751
10533,2,2014,CHOCOLATES,17669
10533,3,2014,CAKES,33206
10533,7,2014,CHOCOLATES,2793
10534,1,2014,ICECREAM,41714
10534,1,2014,CHOCOLATES,59913
10534,3,2014,CHOCOLATES,4834
10534,5,2014,CHOCOLATES,20922
10534,12,2014,CHOCOLATES,9492
10535,1,2014,CAKES,39933
10535,2,2014,CHOCOLATES,26179
10535,6,2014,ICECREAM,3746
10535,6,2014,CAKES,9961
10535,12,2014,ICECREAM,21066
10536,3,2014,CHOCOLATES,2325
10536,3,2014,CHOCOLATES,8484
10536,6,2014,ICECREAM,21362
10536,12,2014,ICECREAM,7626
10536,12,2014,CHOCOLATES,3697
10538,4,2014,CHOCOLATES,19252
10538,5,2014,CHOCOLATES,53594
10538,12,2014,CAKES,6800
10539,1,2014,CHOCOLATES,55151
10539,10,2014,CHOCOLATES,62520
10540,3,2014,CHOCOLATES,66440
10540,8,2014,CHOCOLATES,43219
10540,10,2014,CAKES,4312
10541,10,2014,CAKES,18238
10542,2,2014,ICECREAM,25137
10542,4,2014,CHOCOLATES,12949
10542,6,2014,CAKES,6852
10542,9,2014,ICECREAM,1760
10543,8,2014,CAKES,6633
10543,9,2014,ICECREAM,30093
10543,10,2014,CHOCOLATES,20744
10543,11,2014,CAKES,10692
10544,2,2014,CAKES,22981
10544,4,2014,CHOCOLATES,29912
10544,6,2014,ICECREAM,1675
10544,10,2014,CHOCOLATES,17512
10544,11,2014,CHOCOLATES,25757
10545,4,2014,CHOCOLATES,28933
10546,5,2014,CHOCOLATES,40385
10546,5,2014,CHOCOLATES,6785
10546,8,2014,ICECREAM,4931
10546,11,2014,CHOCOLATES,18712
10546,12,2014,CHOCOLATES,36535
10547,5,2014,CAKES,5938
10547,9,2014,ICECREAM,5212
10547,9,2014,CHOCOLATES,36670
10547,12,2014,CAKES,4861
10548,3,2014,ICECREAM,11041
10548,8,2014,CAKES,16652
10549,2,2014,CAKES,34812
10549,7,2014,CHOCOLATES,10388
10549,7,2014,CAKES,7348
10550,3,2014,CHOCOLATES,20359
10550,7,2014,CHOCOLATES,16097
10551,1,2014,CAKES,18519
10551,4,2014,CHOCOLATES,6002
10551,5,2014,CHOCOLATES,48626
10552,3,2014,CHOCOLATES,25128
10553,4,2014,CHOCOLATES,12693
10553,5,2014,CHOCOLATES,47597
10555,5,2014,ICECREAM,7471
10556,1,2014,CHOCOLATES,7422
10556,2,2014,CAKES,27679
10556,11,2014,CAKES,7426
10556,12,2014,CAKES,23601
10557,4,2014,CAKES,14656
10557,8,2014,ICECREAM,7479
10557,11,2014,CHOCOLATES,40197
10558,4,2014,ICECREAM,7378
10558,9,2014,CHOCOLATES,31934
10559,7,2014,ICECREAM,18049
10560,5,2014,ICECREAM,5293
10560,7,2014,CHOCOLATES,5498
10560,7,2014,CHOCOLATES,30455
10560,8,2014,CHOCOLATES,6817
10561,1,2014,CAKES,917
10561,2,2014,ICECREAM,22792
10561,9,2014,CHOCOLATES,47694
10561,10,2014,CHOCOLATES,46852
10562,3,2014,CHOCOLATES,25318
10562,4,2014,CAKES,38015
10562,5,2014,CAKES,930
10562,5,2014,CHOCOLATES,39619
10562,8,2014,CHOCOLATES,8725
10563,2,2014,ICECREAM,19082
10563,7,2014,CHOCOLATES,12792
10563,9,2014,CAKES,34433
10564,3,2014,CHOCOLATES,23926
10564,4,2014,CAKES,3995
10564,7,2014,CAKES,34194
10564,11,2014,CHOCOLATES,17054
10565,4,2014,CAKES,30397
10565,8,2014,ICECREAM,2208
